writer_id,genuine,forgery,mismatched_files,unrecognized_files
1661,24,30,,
1662,24,30,,
1663,24,30,,
1664,24,30,,
1665,24,30,,
1666,24,30,,
1667,24,30,,
1668,24,30,,
1669,24,30,,
1670,24,30,,
1671,24,30,,
1672,24,30,,
1673,24,30,,
1674,24,30,,
1675,24,30,,
1676,24,30,,
1677,24,30,,
1678,24,30,,
1679,24,30,,
1680,24,30,,
1681,24,30,,
1682,24,30,,
1683,24,30,,
1684,24,30,,
1685,24,30,,
1686,24,30,,
1687,24,30,,
1688,24,30,,
1689,24,30,,
1690,24,30,,
1691,24,30,,
1692,24,30,,
1693,24,30,,
1694,24,30,,
1695,24,30,,
1696,24,30,,
1697,24,30,,
1698,24,30,,
1699,24,30,,
1700,24,30,,
1701,24,30,,
1702,24,30,,
1703,24,30,,
1704,24,30,,
1705,24,30,,
1706,24,30,,
1707,24,30,,
1708,24,30,,
1709,24,30,,
1710,24,30,,
1711,24,30,,
1712,24,30,,
1713,24,30,,
1714,24,30,,
1715,24,30,,
1716,24,30,,
1717,24,30,,
1718,24,30,,
1719,24,30,,
1720,24,30,,
1721,24,30,,
1722,24,30,,
1723,24,30,,
1724,24,30,,
1725,24,30,,
1726,24,30,,
1727,24,30,,
1728,24,30,,
1729,24,30,,
1730,24,30,,
1731,24,30,,
1732,24,30,,
1733,24,30,,
1734,24,30,,
1735,24,30,,
1736,24,30,,
1737,24,30,,
1738,24,30,,
1739,24,30,,
1740,24,30,,
1741,24,30,,
1742,24,30,,
1743,24,30,,
1744,24,30,,
1745,24,30,,
1746,24,30,,
1747,24,30,,
1748,24,30,,
1749,24,30,,
1750,24,30,,
1751,24,30,,
1752,24,30,,
1753,24,30,,
1754,24,30,,
1755,24,30,,
1756,24,30,,
1757,24,30,,
1758,24,30,,
1759,24,30,,
1760,24,30,,
1761,24,30,,
1762,24,30,,
1763,24,30,,
1764,24,30,,
1765,24,30,,
1766,24,30,,
1767,24,30,,
1768,24,30,,
1769,24,30,,
1770,24,30,,
1771,24,30,,
1772,24,30,,
1773,24,30,,
1774,24,30,,
1775,24,30,,
1776,24,30,,
1777,24,30,,
1778,24,30,,
1779,24,30,,
1780,24,30,,
1781,24,30,,
1782,24,30,,
1783,24,30,,
1784,24,30,,
1785,24,30,,
1786,24,30,,
1787,24,30,,
1788,24,30,,
1789,24,30,,
1790,24,30,,
1791,24,30,,
1792,24,30,,
1793,24,30,,
1794,24,30,,
1795,24,30,,
1796,24,30,,
1797,24,30,,
1798,24,30,,
1799,24,30,,
1800,24,30,,
1801,24,30,,
1802,24,30,,
1803,24,30,,
1804,24,30,,
1805,24,30,,
1806,24,30,,
1807,24,30,,
1808,24,30,,
1809,24,30,,
1810,24,30,,
1811,24,30,,
1812,24,30,,
1813,24,30,,
1814,24,30,,
1815,24,30,,
1816,24,30,,
1817,24,30,,
1818,24,30,,
1819,24,30,,
1820,24,30,,
1821,24,30,,
1822,24,30,,
1823,24,30,,
1824,24,30,,
1825,24,30,,
1826,24,30,,
1827,24,30,,
1828,24,30,,
1829,24,30,,
1830,24,30,,
1831,24,30,,
1832,24,30,,
1833,24,30,,
1834,24,30,,
1835,24,30,,
1836,24,30,,
1837,24,30,,
1838,24,30,,
1839,24,30,,
1840,24,30,,
1841,24,30,,
1842,24,30,,
1843,24,30,,
1844,24,30,,
1845,24,30,,
1846,24,30,,
1847,24,30,,
1848,24,30,,
1849,24,30,,
1850,24,30,,
1851,24,30,,
1852,24,30,,
1853,24,30,,
1854,24,30,,
1855,24,30,,
1856,24,30,,
1857,24,30,,
1858,24,30,,
1859,24,30,,
1860,24,30,,
1861,24,30,,
1862,24,30,,
1863,24,30,,
1864,24,30,,
1865,24,30,,
1866,24,30,,
1867,24,30,,
1868,24,30,,
1869,24,30,,
1870,24,30,,
1871,24,30,,
1872,24,30,,
1873,24,30,,
1874,24,30,,
1875,24,30,,
1876,24,30,,
1877,24,30,,
1878,24,30,,
1879,24,30,,
1880,24,30,,
1881,24,30,,
1882,24,30,,
1883,24,30,,
1884,24,30,,
1885,24,30,,
1886,24,30,,
1887,24,30,,
1888,24,30,,
1889,24,30,,
1890,24,30,,
1891,24,30,,
1892,24,30,,
1893,24,30,,
1894,24,30,,
1895,24,30,,
1896,24,30,,
1897,24,30,,
1898,24,30,,
1899,24,30,,
1900,24,30,,
1901,24,30,,
1902,24,30,,
1903,24,30,,
1904,24,30,,
1905,24,30,,
1906,24,30,,
1907,24,30,,
1908,24,30,,
1909,24,30,,
1910,24,30,,
1911,24,30,,
1912,24,30,,
1913,24,30,,
1914,24,30,,
1915,24,30,,
1916,24,30,,
1917,24,30,,
1918,24,30,,
1919,24,30,,
1920,24,30,,
1921,24,30,,
1922,24,30,,
1923,24,30,,
1924,24,30,,
1925,24,30,,
1926,24,30,,
1927,24,30,,
1928,24,30,,
1929,24,30,,
1930,24,30,,
1931,24,30,,
1932,24,30,,
1933,24,30,,
1934,24,30,,
1935,24,30,,
1936,24,30,,
1937,24,30,,
1938,24,30,,
1939,24,30,,
1940,24,30,,
1941,24,30,,
1942,24,30,,
1943,24,30,,
1944,24,30,,
1945,24,30,,
1946,24,30,,
1947,24,30,,
1948,24,30,,
1949,24,30,,
1950,24,30,,
1951,24,30,,
1952,24,30,,
1953,24,30,,
1954,24,30,,
1955,24,30,,
1956,24,30,,
1957,24,30,,
1958,24,30,,
1959,24,30,,
1960,24,30,,
1961,24,30,,
1962,24,30,,
1963,24,30,,
1964,24,30,,
1965,24,30,,
1966,24,30,,
1967,24,30,,
1968,24,30,,
1969,24,30,,
1970,24,30,,
1971,24,30,,
1972,24,30,,
1973,24,30,,
1974,24,30,,
1975,24,30,,
1976,24,30,,
1977,24,30,,
1978,24,30,,
1979,24,30,,
1980,24,30,,
1981,24,30,,
1982,24,30,,
1983,24,30,,
1984,24,30,,
1985,24,30,,
1986,24,30,,
1987,24,30,,
1988,24,30,,
1989,24,30,,
1990,24,30,,
1991,24,30,,
1992,24,30,,
1993,24,30,,
1994,24,30,,
1995,24,30,,
1996,24,30,,
1997,24,30,,
1998,24,30,,
1999,24,30,,
2000,24,30,,
2001,24,30,,
2002,24,30,,
2003,24,30,,
2004,24,30,,
2005,24,30,,
2006,24,30,,
2007,24,30,,
2008,24,30,,
2009,24,30,,
2010,24,30,,
2011,24,30,,
2012,24,30,,
2013,24,30,,
2014,24,30,,
2015,24,30,,
2016,24,30,,
2017,24,30,,
2018,24,30,,
2019,24,30,,
2020,24,30,,
2021,24,30,,
2022,24,30,,
2023,24,30,,
2024,24,30,,
2025,24,30,,
2026,24,30,,
2027,24,30,,
2028,24,30,,
2029,24,30,,
2030,24,30,,
2031,24,30,,
2032,24,30,,
2033,24,30,,
2034,24,30,,
2035,24,30,,
2036,24,30,,
2037,24,30,,
2038,24,30,,
2039,24,30,,
2040,24,30,,
2041,24,30,,
2042,24,30,,
2043,24,30,,
2044,24,30,,
2045,24,30,,
2046,24,30,,
2047,24,30,,
2048,24,30,,
2049,24,30,,
2050,24,30,,
2051,24,30,,
2052,24,30,,
2053,24,30,,
2054,24,30,,
2055,24,30,,
2056,24,30,,
2057,24,30,,
2058,24,30,,
2059,24,30,,
2060,24,30,,
2061,24,30,,
2062,24,30,,
2063,24,30,,
2064,24,30,,
2065,24,30,,
2066,24,30,,
2067,24,30,,
2068,24,30,,
2069,24,30,,
2070,24,30,,
2071,24,30,,
2072,24,30,,
2073,24,30,,
2074,24,30,,
2075,24,30,,
2076,24,30,,
2077,24,30,,
2078,24,30,,
2079,24,30,,
2080,24,30,,
2081,24,30,,
2082,24,30,,
2083,24,30,,
2084,24,30,,
2085,24,30,,
2086,24,30,,
2087,24,30,,
2088,24,30,,
2089,24,30,,
2090,24,30,,
2091,24,30,,
2092,24,30,,
2093,24,30,,
2094,24,30,,
2095,24,30,,
2096,24,30,,
2097,24,30,,
2098,24,30,,
2099,24,30,,
2100,24,30,,
2101,24,30,,
2102,24,30,,
2103,24,30,,
2104,24,30,,
2105,24,30,,
2106,24,30,,
2107,24,30,,
2108,24,30,,
2109,24,30,,
2110,24,30,,
2111,24,30,,
2112,24,30,,
2113,24,30,,
2114,24,30,,
2115,24,30,,
2116,24,30,,
2117,24,30,,
2118,24,30,,
2119,24,30,,
2120,24,30,,
2121,24,30,,
2122,24,30,,
2123,24,30,,
2124,24,30,,
2125,24,30,,
2126,24,30,,
2127,24,30,,
2128,24,30,,
2129,24,30,,
2130,24,30,,
2131,24,30,,
2132,24,30,,
2133,24,30,,
2134,24,30,,
2135,24,30,,
2136,24,30,,
2137,24,30,,
2138,24,30,,
2139,24,30,,
2140,24,30,,
2141,24,30,,
2142,24,30,,
2143,24,30,,
2144,24,30,,
2145,24,30,,
2146,24,30,,
2147,24,30,,
2148,24,30,,
2149,24,30,,
2150,24,30,,
2151,24,30,,
2152,24,30,,
2153,24,30,,
2154,24,30,,
2155,24,30,,
2156,24,30,,
2157,24,30,,
2158,24,30,,
2159,24,30,,
2160,24,30,,
2161,24,30,,
2162,24,30,,
2163,24,30,,
2164,24,30,,
2165,24,30,,
2166,24,30,,
2167,24,30,,
2168,24,30,,
2169,24,30,,
2170,24,30,,
2171,24,30,,
2172,24,30,,
2173,24,30,,
2174,24,30,,
2175,24,30,,
2176,24,30,,
2177,24,30,,
2178,24,30,,
2179,24,30,,
2180,24,30,,
2181,24,30,,
2182,24,30,,
2183,24,30,,
2184,24,30,,
2185,24,30,,
2186,24,30,,
2187,24,30,,
2188,24,30,,
2189,24,30,,
2190,24,30,,
2191,24,30,,
2192,24,30,,
2193,24,30,,
2194,24,30,,
2195,24,30,,
2196,24,30,,
2197,24,30,,
2198,24,30,,
2199,24,30,,
2200,24,30,,
2201,24,30,,
2202,24,30,,
2203,24,30,,
2204,24,30,,
2205,24,30,,
2206,24,30,,
2207,24,30,,
2208,24,30,,
2209,24,30,,
2210,24,30,,
2211,24,30,,
2212,24,30,,
2213,24,30,,
2214,24,30,,
2215,24,30,,
2216,24,30,,
2217,24,30,,
2218,24,30,,
2219,24,30,,
2220,24,30,,
2221,24,30,,
2222,24,30,,
2223,24,30,,
2224,24,30,,
2225,24,30,,
2226,24,30,,
2227,24,30,,
2228,24,30,,
2229,24,30,,
2230,24,30,,
2231,24,30,,
2232,24,30,,
2233,24,30,,
2234,24,30,,
2235,24,30,,
2236,24,30,,
2237,24,30,,
2238,24,30,,
2239,24,30,,
2240,24,30,,
2241,24,30,,
2242,24,30,,
2243,24,30,,
2244,24,30,,
2245,24,30,,
2246,24,30,,
2247,24,30,,
2248,24,30,,
2249,24,30,,
2250,24,30,,
2251,24,30,,
2252,24,30,,
2253,24,30,,
2254,24,30,,
2255,24,30,,
2256,24,30,,
2257,24,30,,
2258,24,30,,
2259,24,30,,
2260,24,30,,
2261,24,30,,
2262,24,30,,
2263,24,30,,
2264,24,30,,
2265,24,30,,
2266,24,30,,
2267,24,30,,
2268,24,30,,
2269,24,30,,
2270,24,30,,
2271,24,30,,
2272,24,30,,
2273,24,30,,
2274,24,30,,
2275,24,30,,
2276,24,30,,
2277,24,30,,
2278,24,30,,
2279,24,30,,
2280,24,30,,
2281,24,30,,
2282,24,30,,
2283,24,30,,
2284,24,30,,
2285,24,30,,
2286,24,30,,
2287,24,30,,
2288,24,30,,
2289,24,30,,
2290,24,30,,
2291,24,30,,
2292,24,30,,
2293,24,30,,
2294,24,30,,
2295,24,30,,
2296,24,30,,
2297,24,30,,
2298,24,30,,
2299,24,30,,
2300,24,30,,
2301,24,30,,
2302,24,30,,
2303,24,30,,
2304,24,30,,
2305,24,30,,
2306,24,30,,
2307,24,30,,
2308,24,30,,
2309,24,30,,
2310,24,30,,
2311,24,30,,
2312,24,30,,
2313,24,30,,
2314,24,30,,
2315,24,30,,
2316,24,30,,
2317,24,30,,
2318,24,30,,
2319,24,30,,
2320,24,30,,
2321,24,30,,
2322,24,30,,
2323,24,30,,
2324,24,30,,
2325,24,30,,
2326,24,30,,
2327,24,30,,
2328,24,30,,
2329,24,30,,
2330,24,30,,
2331,24,30,,
2332,24,30,,
2333,24,30,,
2334,24,30,,
2335,24,30,,
2336,24,30,,
2337,24,30,,
2338,24,30,,
2339,24,30,,
2340,24,30,,
2341,24,30,,
2342,24,30,,
2343,24,30,,
2344,24,30,,
2345,24,30,,
2346,24,30,,
2347,24,30,,
2348,24,30,,
2349,24,30,,
2350,24,30,,
2351,24,30,,
2352,24,30,,
2353,24,30,,
2354,24,30,,
2355,24,30,,
2356,24,30,,
2357,24,30,,
2358,24,30,,
2359,24,30,,
2360,24,30,,
2361,24,30,,
2362,24,30,,
2363,24,30,,
2364,24,30,,
2365,24,30,,
2366,24,30,,
2367,24,30,,
2368,24,30,,
2369,24,30,,
2370,24,30,,
2371,24,30,,
2372,24,30,,
2373,24,30,,
2374,24,30,,
2375,24,30,,
2376,24,30,,
2377,24,30,,
2378,24,30,,
2379,24,30,,
2380,24,30,,
2381,24,30,,
2382,24,30,,
2383,24,30,,
2384,24,30,,
2385,24,30,,
2386,24,30,,
2387,24,30,,
2388,24,30,,
2389,24,30,,
2390,24,30,,
2391,24,30,,
2392,24,30,,
2393,24,30,,
2394,24,30,,
2395,24,30,,
2396,24,30,,
2397,24,30,,
2398,24,30,,
2399,24,30,,
2400,24,30,,
2401,24,30,,
2402,24,30,,
2403,24,30,,
2404,24,30,,
2405,24,30,,
2406,24,30,,
2407,24,30,,
2408,24,30,,
2409,24,30,,
2410,24,30,,
2411,24,30,,
2412,24,30,,
2413,24,30,,
2414,24,30,,
2415,24,30,,
2416,24,30,,
2417,24,30,,
2418,24,30,,
2419,24,30,,
2420,24,30,,
2421,24,30,,
2422,24,30,,
2423,24,30,,
2424,24,30,,
2425,24,30,,
2426,24,30,,
2427,24,30,,
2428,24,30,,
2429,24,30,,
2430,24,30,,
2431,24,30,,
2432,24,30,,
2433,24,30,,
2434,24,30,,
2435,24,30,,
2436,24,30,,
2437,24,30,,
2438,24,30,,
2439,24,30,,
2440,24,30,,
2441,24,30,,
2442,24,30,,
2443,24,30,,
2444,24,30,,
2445,24,30,,
2446,24,30,,
2447,24,30,,
2448,24,30,,
2449,24,30,,
2450,24,30,,
2451,24,30,,
2452,24,30,,
2453,24,30,,
2454,24,30,,
2455,24,30,,
2456,24,30,,
2457,24,30,,
2458,24,30,,
2459,24,30,,
2460,24,30,,
2461,24,30,,
2462,24,30,,
2463,24,30,,
2464,24,30,,
2465,24,30,,
2466,24,30,,
2467,24,30,,
2468,24,30,,
2469,24,30,,
2470,24,30,,
2471,24,30,,
2472,24,30,,
2473,24,30,,
2474,24,30,,
2475,24,30,,
2476,24,30,,
2477,24,30,,
2478,24,30,,
2479,24,30,,
2480,24,30,,
2481,24,30,,
2482,24,30,,
2483,24,30,,
2484,24,30,,
2485,24,30,,
2486,24,30,,
2487,24,30,,
2488,24,30,,
2489,24,30,,
2490,24,30,,
2491,24,30,,
2492,24,30,,
2493,24,30,,
2494,24,30,,
2495,24,30,,
2496,24,30,,
2497,24,30,,
2498,24,30,,
2499,24,30,,
2500,24,30,,
2501,24,30,,
2502,24,30,,
2503,24,30,,
2504,24,30,,
2505,24,30,,
2506,24,30,,
2507,24,30,,
2508,24,30,,
2509,24,30,,
2510,24,30,,
2511,24,30,,
2512,24,30,,
2513,24,30,,
2514,24,30,,
2515,24,30,,
2516,24,30,,
2517,24,30,,
2518,24,30,,
2519,24,30,,
2520,24,30,,
2521,24,30,,
2522,24,30,,
2523,24,30,,
2524,24,30,,
2525,24,30,,
2526,24,30,,
2527,24,30,,
2528,24,30,,
2529,24,30,,
2530,24,30,,
2531,24,30,,
2532,24,30,,
2533,24,30,,
2534,24,30,,
2535,24,30,,
2536,24,30,,
2537,24,30,,
2538,24,30,,
2539,24,30,,
2540,24,30,,
2541,24,30,,
2542,24,30,,
2543,24,30,,
2544,24,30,,
2545,24,30,,
2546,24,30,,
2547,24,30,,
2548,24,30,,
2549,24,30,,
2550,24,30,,
2551,24,30,,
2552,24,30,,
2553,24,30,,
2554,24,30,,
2555,24,30,,
2556,24,30,,
2557,24,30,,
2558,24,30,,
2559,24,30,,
2560,24,30,,
2561,24,30,,
2562,24,30,,
2563,24,30,,
2564,24,30,,
2565,24,30,,
2566,24,30,,
2567,24,30,,
2568,24,30,,
2569,24,30,,
2570,24,30,,
2571,24,30,,
2572,24,30,,
2573,24,30,,
2574,24,30,,
2575,24,30,,
2576,24,30,,
2577,24,30,,
2578,24,30,,
2579,24,30,,
2580,24,30,,
2581,24,30,,
2582,24,30,,
2583,24,30,,
2584,24,30,,
2585,24,30,,
2586,24,30,,
2587,24,30,,
2588,24,30,,
2589,24,30,,
2590,24,30,,
2591,24,30,,
2592,24,30,,
2593,24,30,,
2594,24,30,,
2595,24,30,,
2596,24,30,,
2597,24,30,,
2598,24,30,,
2599,24,30,,
2600,24,30,,
2601,24,30,,
2602,24,30,,
2603,24,30,,
2604,24,30,,
2605,24,30,,
2606,24,30,,
2607,24,30,,
2608,24,30,,
2609,24,30,,
2610,24,30,,
2611,24,30,,
2612,24,30,,
2613,24,30,,
2614,24,30,,
2615,24,30,,
2616,24,30,,
2617,24,30,,
2618,24,30,,
2619,24,30,,
2620,24,30,,
2621,24,30,,
2622,24,30,,
2623,24,30,,
2624,24,30,,
2625,24,30,,
2626,24,30,,
2627,24,30,,
2628,24,30,,
2629,24,30,,
2630,24,30,,
2631,24,30,,
2632,24,30,,
2633,24,30,,
2634,24,30,,
2635,24,30,,
2636,24,30,,
2637,24,30,,
2638,24,30,,
2639,24,30,,
2640,24,30,,
2641,24,30,,
2642,24,30,,
2643,24,30,,
2644,24,30,,
2645,24,30,,
2646,24,30,,
2647,24,30,,
2648,24,30,,
2649,24,30,,
2650,24,30,,
2651,24,30,,
2652,24,30,,
2653,24,30,,
2654,24,30,,
2655,24,30,,
2656,24,30,,
2657,24,30,,
2658,24,30,,
2659,24,30,,
2660,24,30,,
2661,24,30,,
2662,24,30,,
2663,24,30,,
2664,24,30,,
2665,24,30,,
2666,24,30,,
2667,24,30,,
2668,24,30,,
2669,24,30,,
2670,24,30,,
2671,24,30,,
2672,24,30,,
2673,24,30,,
2674,24,30,,
2675,24,30,,
2676,24,30,,
2677,24,30,,
2678,24,30,,
2679,24,30,,
2680,24,30,,
2681,24,30,,
2682,24,30,,
2683,24,30,,
2684,24,30,,
2685,24,30,,
2686,24,30,,
2687,24,30,,
2688,24,30,,
2689,24,30,,
2690,24,30,,
2691,24,30,,
2692,24,30,,
2693,24,30,,
2694,24,30,,
2695,24,30,,
2696,24,30,,
2697,24,30,,
2698,24,30,,
2699,24,30,,
2700,24,30,,
2701,24,30,,
2702,24,30,,
2703,24,30,,
2704,24,30,,
2705,24,30,,
2706,24,30,,
2707,24,30,,
2708,24,30,,
2709,24,30,,
2710,24,30,,
2711,24,30,,
2712,24,30,,
2713,24,30,,
2714,24,30,,
2715,24,30,,
2716,24,30,,
2717,24,30,,
2718,24,30,,
2719,24,30,,
2720,24,30,,
2721,24,30,,
2722,24,30,,
2723,24,30,,
2724,24,30,,
2725,24,30,,
2726,24,30,,
2727,24,30,,
2728,24,30,,
2729,24,30,,
2730,24,30,,
2731,24,30,,
2732,24,30,,
2733,24,30,,
2734,24,30,,
2735,24,30,,
2736,24,30,,
2737,24,30,,
2738,24,30,,
2739,24,30,,
2740,24,30,,
2741,24,30,,
2742,24,30,,
2743,24,30,,
2744,24,30,,
2745,24,30,,
2746,24,30,,
2747,24,30,,
2748,24,30,,
2749,24,30,,
2750,24,30,,
2751,24,30,,
2752,24,30,,
2753,24,30,,
2754,24,30,,
2755,24,30,,
2756,24,30,,
2757,24,30,,
2758,24,30,,
2759,24,30,,
2760,24,30,,
2761,24,30,,
2762,24,30,,
2763,24,30,,
2764,24,30,,
2765,24,30,,
2766,24,30,,
2767,24,30,,
2768,24,30,,
2769,24,30,,
2770,24,30,,
2771,24,30,,
2772,24,30,,
2773,24,30,,
2774,24,30,,
2775,24,30,,
2776,24,30,,
2777,24,30,,
2778,24,30,,
2779,24,30,,
2780,24,30,,
2781,24,30,,
2782,24,30,,
2783,24,30,,
2784,24,30,,
2785,24,30,,
2786,24,30,,
2787,24,30,,
2788,24,30,,
2789,24,30,,
2790,24,30,,
2791,24,30,,
2792,24,30,,
2793,24,30,,
2794,24,30,,
2795,24,30,,
2796,24,30,,
2797,24,30,,
2798,24,30,,
2799,24,30,,
2800,24,30,,
2801,24,30,,
2802,24,30,,
2803,24,30,,
2804,24,30,,
2805,24,30,,
2806,24,30,,
2807,24,30,,
2808,24,30,,
2809,24,30,,
2810,24,30,,
2811,24,30,,
2812,24,30,,
2813,24,30,,
2814,24,30,,
2815,24,30,,
2816,24,30,,
2817,24,30,,
2818,24,30,,
2819,24,30,,
2820,24,30,,
2821,24,30,,
2822,24,30,,
2823,24,30,,
2824,24,30,,
2825,24,30,,
2826,24,30,,
2827,24,30,,
2828,24,30,,
2829,24,30,,
2830,24,30,,
2831,24,30,,
2832,24,30,,
2833,24,30,,
2834,24,30,,
2835,24,30,,
2836,24,30,,
2837,24,30,,
2838,24,30,,
2839,24,30,,
2840,24,30,,
2841,24,30,,
2842,24,30,,
2843,24,30,,
2844,24,30,,
2845,24,30,,
2846,24,30,,
2847,24,30,,
2848,24,30,,
2849,24,30,,
2850,24,30,,
2851,24,30,,
2852,24,30,,
2853,24,30,,
2854,24,30,,
2855,24,30,,
2856,24,30,,
2857,24,30,,
2858,24,30,,
2859,24,30,,
2860,24,30,,
2861,24,30,,
2862,24,30,,
2863,24,30,,
2864,24,30,,
2865,24,30,,
2866,24,30,,
2867,24,30,,
2868,24,30,,
2869,24,30,,
2870,24,30,,
2871,24,30,,
2872,24,30,,
2873,24,30,,
2874,24,30,,
2875,24,30,,
2876,24,30,,
2877,24,30,,
2878,24,30,,
2879,24,30,,
2880,24,30,,
2881,24,30,,
2882,24,30,,
2883,24,30,,
2884,24,30,,
2885,24,30,,
2886,24,30,,
2887,24,30,,
2888,24,30,,
2889,24,30,,
2890,24,30,,
2891,24,30,,
2892,24,30,,
2893,24,30,,
2894,24,30,,
2895,24,30,,
2896,24,30,,
2897,24,30,,
2898,24,30,,
2899,24,30,,
2900,24,30,,
2901,24,30,,
2902,24,30,,
2903,24,30,,
2904,24,30,,
2905,24,30,,
2906,24,30,,
2907,24,30,,
2908,24,30,,
2909,24,30,,
2910,24,30,,
2911,24,30,,
2912,24,30,,
2913,24,30,,
2914,24,30,,
2915,24,30,,
2916,24,30,,
2917,24,30,,
2918,24,30,,
2919,24,30,,
2920,24,30,,
2921,24,30,,
2922,24,30,,
2923,24,30,,
2924,24,30,,
2925,24,30,,
2926,24,30,,
2927,24,30,,
2928,24,30,,
2929,24,30,,
2930,24,30,,
2931,24,30,,
2932,24,30,,
2933,24,30,,
2934,24,30,,
2935,24,30,,
2936,24,30,,
2937,24,30,,
2938,24,30,,
2939,24,30,,
2940,24,30,,
2941,24,30,,
2942,24,30,,
2943,24,30,,
2944,24,30,,
2945,24,30,,
2946,24,30,,
2947,24,30,,
2948,24,30,,
2949,24,30,,
2950,24,30,,
2951,24,30,,
2952,24,30,,
2953,24,30,,
2954,24,30,,
2955,24,30,,
2956,24,30,,
2957,24,30,,
2958,24,30,,
2959,24,30,,
2960,24,30,,
2961,24,30,,
2962,24,30,,
2963,24,30,,
2964,24,30,,
2965,24,30,,
2966,24,30,,
2967,24,30,,
2968,24,30,,
2969,24,30,,
2970,24,30,,
2971,24,30,,
2972,24,30,,
2973,24,30,,
2974,24,30,,
2975,24,30,,
2976,24,30,,
2977,24,30,,
2978,24,30,,
2979,24,30,,
2980,24,30,,
2981,24,30,,
2982,24,30,,
2983,24,30,,
2984,24,30,,
2985,24,30,,
2986,24,30,,
2987,24,30,,
2988,24,30,,
2989,24,30,,
2990,24,30,,
2991,24,30,,
2992,24,30,,
2993,24,30,,
2994,24,30,,
2995,24,30,,
2996,24,30,,
2997,24,30,,
2998,24,30,,
2999,24,30,,
3000,24,30,,
3001,24,30,,
3002,24,30,,
3003,24,30,,
3004,24,30,,
3005,24,30,,
3006,24,30,,
3007,24,30,,
3008,24,30,,
3009,24,30,,
3010,24,30,,
3011,24,30,,
3012,24,30,,
3013,24,30,,
3014,24,30,,
3015,24,30,,
3016,24,30,,
3017,24,30,,
3018,24,30,,
3019,24,30,,
3020,24,30,,
3021,24,30,,
3022,24,30,,
3023,24,30,,
3024,24,30,,
3025,24,30,,
3026,24,30,,
3027,24,30,,
3028,24,30,,
3029,24,30,,
3030,24,30,,
3031,24,30,,
3032,24,30,,
3033,24,30,,
3034,24,30,,
3035,24,30,,
3036,24,30,,
3037,24,30,,
3038,24,30,,
3039,24,30,,
3040,24,30,,
3041,24,30,,
3042,24,30,,
3043,24,30,,
3044,24,30,,
3045,24,30,,
3046,24,30,,
3047,24,30,,
3048,24,30,,
3049,24,30,,
3050,24,30,,
3051,24,30,,
3052,24,30,,
3053,24,30,,
3054,24,30,,
3055,24,30,,
3056,24,30,,
3057,24,30,,
3058,24,30,,
3059,24,30,,
3060,24,30,,
3061,24,30,,
3062,24,30,,
3063,24,30,,
3064,24,30,,
3065,24,30,,
3066,24,30,,
3067,24,30,,
3068,24,30,,
3069,24,30,,
3070,24,30,,
3071,24,30,,
3072,24,30,,
3073,24,30,,
3074,24,30,,
3075,24,30,,
3076,24,30,,
3077,24,30,,
3078,24,30,,
3079,24,30,,
3080,24,30,,
3081,24,30,,
3082,24,30,,
3083,24,30,,
3084,24,30,,
3085,24,30,,
3086,24,30,,
3087,24,30,,
3088,24,30,,
3089,24,30,,
3090,24,30,,
3091,24,30,,
3092,24,30,,
3093,24,30,,
3094,24,30,,
3095,24,30,,
3096,24,30,,
3097,24,30,,
3098,24,30,,
3099,24,30,,
3100,24,30,,
3101,24,30,,
3102,24,30,,
3103,24,30,,
3104,24,30,,
3105,24,30,,
3106,24,30,,
3107,24,30,,
3108,24,30,,
3109,24,30,,
3110,24,30,,
3111,24,30,,
3112,24,30,,
3113,24,30,,
3114,24,30,,
3115,24,30,,
3116,24,30,,
3117,24,30,,
3118,24,30,,
3119,24,30,,
3120,24,30,,
3121,24,30,,
3122,24,30,,
3123,24,30,,
3124,24,30,,
3125,24,30,,
3126,24,30,,
3127,24,30,,
3128,24,30,,
3129,24,30,,
3130,24,30,,
3131,24,30,,
3132,24,30,,
3133,24,30,,
3134,24,30,,
3135,24,30,,
3136,24,30,,
3137,24,30,,
3138,24,30,,
3139,24,30,,
3140,24,30,,
3141,24,30,,
3142,24,30,,
3143,24,30,,
3144,24,30,,
3145,24,30,,
3146,24,30,,
3147,24,30,,
3148,24,30,,
3149,24,30,,
3150,24,30,,
3151,24,30,,
3152,24,30,,
3153,24,30,,
3154,24,30,,
3155,24,30,,
3156,24,30,,
3157,24,30,,
3158,24,30,,
3159,24,30,,
3160,24,30,,
3161,24,30,,
3162,24,30,,
3163,24,30,,
3164,24,30,,
3165,24,30,,
3166,24,30,,
3167,24,30,,
3168,24,30,,
3169,24,30,,
3170,24,30,,
3171,24,30,,
3172,24,30,,
3173,24,30,,
3174,24,30,,
3175,24,30,,
3176,24,30,,
3177,24,30,,
3178,24,30,,
3179,24,30,,
3180,24,30,,
3181,24,30,,
3182,24,30,,
3183,24,30,,
3184,24,30,,
3185,24,30,,
3186,24,30,,
3187,24,30,,
3188,24,30,,
3189,24,30,,
3190,24,30,,
3191,24,30,,
3192,24,30,,
3193,24,30,,
3194,24,30,,
3195,24,30,,
3196,24,30,,
3197,24,30,,
3198,24,30,,
3199,24,30,,
3200,24,30,,
3201,24,30,,
3202,24,30,,
3203,24,30,,
3204,24,30,,
3205,24,30,,
3206,24,30,,
3207,24,30,,
3208,24,30,,
3209,24,30,,
3210,24,30,,
3211,24,30,,
3212,24,30,,
